bar_idx,datetime,price,bid_vol,ask_vol,volume,delta,trades,buy_trades,sell_trades,max_one_trade
1,2026-06-30 17:00:00,4101.9,0,0,1,0,1,0,0,0
1,2026-06-30 17:00:00,4102.0,1,0,1,-1,1,0,0,0
1,2026-06-30 17:00:00,4102.2,0,1,1,1,1,0,0,0
1,2026-06-30 17:00:00,4102.6,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4099.9,1,0,1,-1,1,0,0,0
2,2026-06-30 17:30:00,4100.3,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4100.5,1,0,1,-1,1,0,0,0
2,2026-06-30 17:30:00,4100.6,0,1,1,1,1,0,0,0
2,2026-06-30 17:30:00,4100.8,1,0,1,-1,1,0,0,0
2,2026-06-30 17:30:00,4100.9,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4101.0,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4101.1,0,1,3,1,3,0,0,0
2,2026-06-30 17:30:00,4101.4,0,0,2,0,2,0,0,0
2,2026-06-30 17:30:00,4101.7,0,2,3,2,2,0,0,0
2,2026-06-30 17:30:00,4101.8,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4101.9,0,1,1,1,1,0,0,0
2,2026-06-30 17:30:00,4102.3,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4102.5,0,1,1,1,1,0,0,0
2,2026-06-30 17:30:00,4102.6,1,1,3,0,3,0,0,0
2,2026-06-30 17:30:00,4102.7,0,0,2,0,2,0,0,0
2,2026-06-30 17:30:00,4102.8,0,1,3,1,3,0,0,0
2,2026-06-30 17:30:00,4102.9,0,0,2,0,2,0,0,0
2,2026-06-30 17:30:00,4103.7,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4104.0,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4104.2,0,0,1,0,1,0,0,0
2,2026-06-30 17:30:00,4104.5,0,1,1,1,1,0,0,0
2,2026-06-30 17:30:00,4104.7,1,0,1,-1,1,0,0,0
2,2026-06-30 17:30:00,4105.9,0,1,1,1,1,0,0,0
3,2026-06-30 18:00:00,4105.2,0,0,1,0,1,0,0,0
3,2026-06-30 18:00:00,4105.6,0,0,1,0,1,0,0,0
3,2026-06-30 18:00:00,4106.3,4,1,6,-3,4,0,0,0
3,2026-06-30 18:00:00,4106.4,0,1,1,1,1,0,0,0
3,2026-06-30 18:00:00,4106.5,0,2,2,2,1,0,0,0
3,2026-06-30 18:00:00,4106.7,2,1,6,-1,4,0,0,0
3,2026-06-30 18:00:00,4107.5,0,0,1,0,1,0,0,0
3,2026-06-30 18:00:00,4108.0,0,0,1,0,1,0,0,0
4,2026-06-30 18:30:00,4103.0,0,0,1,0,1,0,0,0
4,2026-06-30 18:30:00,4104.4,0,0,1,0,1,0,0,0
4,2026-06-30 18:30:00,4104.5,1,0,2,-1,2,0,0,0
4,2026-06-30 18:30:00,4104.8,0,0,1,0,1,0,0,0
4,2026-06-30 18:30:00,4104.9,0,0,1,0,1,0,0,0
4,2026-06-30 18:30:00,4105.3,0,1,1,1,1,0,0,0
4,2026-06-30 18:30:00,4105.8,1,0,2,-1,2,0,0,0
4,2026-06-30 18:30:00,4105.9,0,2,9,2,2,0,0,0
4,2026-06-30 18:30:00,4106.0,0,0,1,0,1,0,0,0
5,2026-06-30 19:00:00,4095.7,0,0,1,0,1,0,0,0
5,2026-06-30 19:00:00,4096.1,1,0,1,-1,1,0,0,0
5,2026-06-30 19:00:00,4096.5,1,0,1,-1,1,0,0,0
5,2026-06-30 19:00:00,4098.4,0,0,1,0,1,0,0,0
5,2026-06-30 19:00:00,4098.9,0,0,1,0,1,0,0,0
5,2026-06-30 19:00:00,4099.1,0,1,1,1,1,0,0,0
5,2026-06-30 19:00:00,4099.7,1,0,1,-1,1,0,0,0
5,2026-06-30 19:00:00,4100.3,2,0,2,-2,1,0,0,0
5,2026-06-30 19:00:00,4100.4,1,0,1,-1,1,0,0,0
5,2026-06-30 19:00:00,4101.1,0,1,1,1,1,0,0,0
5,2026-06-30 19:00:00,4103.6,0,2,2,2,2,0,0,0
6,2026-06-30 19:30:00,4089.4,0,1,1,1,1,0,0,0
6,2026-06-30 19:30:00,4089.6,1,0,1,-1,1,0,0,0
6,2026-06-30 19:30:00,4089.7,2,0,2,-2,1,0,0,0
