bar_idx,datetime,price,bid_vol,ask_vol,volume,delta,trades,buy_trades,sell_trades,max_one_trade
8215,2026-07-21 14:16:00,4124.2,0,0,1,0,1,0,0,0
8215,2026-07-21 14:16:00,4124.3,1,0,1,-1,1,0,0,0
8215,2026-07-21 14:16:00,4124.4,0,1,2,1,2,0,0,0
8215,2026-07-21 14:16:00,4124.7,0,1,1,1,1,0,0,0
8215,2026-07-21 14:16:00,4125.1,0,0,1,0,1,0,0,0
8215,2026-07-21 14:16:00,4125.4,0,0,1,0,1,0,0,0
8215,2026-07-21 14:16:00,4125.8,1,0,1,-1,1,0,0,0
8215,2026-07-21 14:16:00,4125.9,0,0,1,0,1,0,0,0
8215,2026-07-21 14:16:00,4126.0,0,0,1,0,1,0,0,0
8216,2026-07-21 14:17:00,4124.0,1,1,2,0,2,0,0,0
8216,2026-07-21 14:17:00,4124.4,1,0,1,-1,1,0,0,0
8216,2026-07-21 14:17:00,4124.5,0,1,2,1,2,0,0,0
8217,2026-07-21 14:18:00,4127.6,0,0,1,0,1,0,0,0
8217,2026-07-21 14:18:00,4129.0,0,2,2,2,2,0,0,0
8217,2026-07-21 14:18:00,4129.1,0,1,1,1,1,0,0,0
8217,2026-07-21 14:18:00,4129.2,1,0,1,-1,1,0,0,0
8217,2026-07-21 14:18:00,4129.4,0,0,1,0,1,0,0,0
8217,2026-07-21 14:18:00,4129.7,0,0,1,0,1,0,0,0
8217,2026-07-21 14:18:00,4129.8,0,1,1,1,1,0,0,0
8217,2026-07-21 14:18:00,4130.5,0,0,1,0,1,0,0,0
8218,2026-07-21 14:19:00,4127.0,1,0,1,-1,1,0,0,0
8218,2026-07-21 14:19:00,4127.4,0,0,1,0,1,0,0,0
8218,2026-07-21 14:19:00,4127.9,0,0,1,0,1,0,0,0
8219,2026-07-21 14:20:00,4125.2,1,0,1,-1,1,0,0,0
8219,2026-07-21 14:20:00,4125.4,0,0,2,0,2,0,0,0
8219,2026-07-21 14:20:00,4125.5,0,0,1,0,1,0,0,0
8219,2026-07-21 14:20:00,4125.6,0,2,3,2,3,0,0,0
8219,2026-07-21 14:20:00,4125.7,1,0,1,-1,1,0,0,0
8219,2026-07-21 14:20:00,4125.9,0,1,3,1,3,0,0,0
8219,2026-07-21 14:20:00,4126.1,2,0,2,-2,2,0,0,0
8219,2026-07-21 14:20:00,4126.2,1,0,1,-1,1,0,0,0
8219,2026-07-21 14:20:00,4126.4,0,0,1,0,1,0,0,0
8220,2026-07-21 14:21:00,4125.0,1,0,1,-1,1,0,0,0
8220,2026-07-21 14:21:00,4125.5,0,1,2,1,2,0,0,0
8220,2026-07-21 14:21:00,4125.9,0,0,3,0,3,0,0,0
8220,2026-07-21 14:21:00,4126.4,0,0,1,0,1,0,0,0
8220,2026-07-21 14:21:00,4127.1,0,0,1,0,1,0,0,0
8221,2026-07-21 14:22:00,4124.0,0,0,1,0,1,0,0,0
8221,2026-07-21 14:22:00,4124.5,0,1,1,1,1,0,0,0
8222,2026-07-21 14:23:00,4126.4,1,0,1,-1,1,0,0,0
8223,2026-07-21 14:24:00,4126.6,0,0,1,0,1,0,0,0
8223,2026-07-21 14:24:00,4126.7,0,0,1,0,1,0,0,0
8224,2026-07-21 14:25:00,4129.6,0,1,1,1,1,0,0,0
8225,2026-07-21 14:26:00,4129.0,0,0,2,0,2,0,0,0
8225,2026-07-21 14:26:00,4129.1,0,0,1,0,1,0,0,0
8226,2026-07-21 14:27:00,4128.2,1,0,1,-1,1,0,0,0
8226,2026-07-21 14:27:00,4128.5,0,1,1,1,1,0,0,0
8226,2026-07-21 14:27:00,4128.6,0,0,1,0,1,0,0,0
8226,2026-07-21 14:27:00,4128.9,0,0,1,0,1,0,0,0
8226,2026-07-21 14:27:00,4129.6,0,0,1,0,1,0,0,0
8227,2026-07-21 14:28:00,4129.5,0,2,4,2,4,0,0,0
8227,2026-07-21 14:28:00,4129.6,1,0,5,-1,2,0,0,0
8227,2026-07-21 14:28:00,4129.7,1,0,1,-1,1,0,0,0
8228,2026-07-21 14:29:00,4129.7,7,4,11,-3,4,0,0,0
8228,2026-07-21 14:29:00,4129.8,2,0,2,-2,1,0,0,0
8228,2026-07-21 14:29:00,4129.9,3,0,3,-3,1,0,0,0
8228,2026-07-21 14:29:00,4130.0,2,0,2,-2,1,0,0,0
8228,2026-07-21 14:29:00,4130.2,1,0,1,-1,1,0,0,0
8228,2026-07-21 14:29:00,4130.6,0,0,1,0,1,0,0,0
8228,2026-07-21 14:29:00,4131.3,1,0,3,-1,3,0,0,0
8228,2026-07-21 14:29:00,4131.5,0,0,1,0,1,0,0,0
8229,2026-07-21 14:30:00,4132.1,0,0,1,0,1,0,0,0
8229,2026-07-21 14:30:00,4132.2,0,1,2,1,2,0,0,0
8229,2026-07-21 14:30:00,4132.4,1,0,1,-1,1,0,0,0
8229,2026-07-21 14:30:00,4132.7,0,0,1,0,1,0,0,0
8229,2026-07-21 14:30:00,4135.5,0,0,1,0,1,0,0,0
8229,2026-07-21 14:30:00,4136.0,0,0,1,0,1,0,0,0
8230,2026-07-21 14:31:00,4133.2,1,0,1,-1,1,0,0,0
8230,2026-07-21 14:31:00,4134.1,4,5,17,1,15,0,0,0
8230,2026-07-21 14:31:00,4134.2,4,0,4,-4,2,0,0,0
8230,2026-07-21 14:31:00,4134.3,5,0,5,-5,3,0,0,0
8230,2026-07-21 14:31:00,4134.4,3,0,3,-3,1,0,0,0
8230,2026-07-21 14:31:00,4134.5,1,0,1,-1,1,0,0,0
8230,2026-07-21 14:31:00,4134.6,2,0,2,-2,1,0,0,0
8230,2026-07-21 14:31:00,4134.7,2,0,2,-2,1,0,0,0
8231,2026-07-21 14:32:00,4133.3,1,0,2,-1,2,0,0,0
8231,2026-07-21 14:32:00,4134.4,0,0,1,0,1,0,0,0
8232,2026-07-21 14:33:00,4131.5,1,0,1,-1,1,0,0,0
8232,2026-07-21 14:33:00,4131.6,2,0,3,-2,3,0,0,0
8232,2026-07-21 14:33:00,4131.9,2,0,2,-2,2,0,0,0
8232,2026-07-21 14:33:00,4132.3,1,0,1,-1,1,0,0,0
8233,2026-07-21 14:34:00,4131.0,0,0,1,0,1,0,0,0
8234,2026-07-21 14:35:00,4128.2,1,0,1,-1,1,0,0,0
8234,2026-07-21 14:35:00,4128.7,0,1,1,1,1,0,0,0
8234,2026-07-21 14:35:00,4129.0,1,0,1,-1,1,0,0,0
8235,2026-07-21 14:36:00,4127.3,0,0,1,0,1,0,0,0
8235,2026-07-21 14:36:00,4127.4,1,0,1,-1,1,0,0,0
8235,2026-07-21 14:36:00,4127.6,2,0,2,-2,2,0,0,0
8235,2026-07-21 14:36:00,4128.1,2,0,2,-2,2,0,0,0
8235,2026-07-21 14:36:00,4128.2,1,0,1,-1,1,0,0,0
8235,2026-07-21 14:36:00,4128.3,0,0,2,0,2,0,0,0
8235,2026-07-21 14:36:00,4128.7,0,0,1,0,1,0,0,0
8235,2026-07-21 14:36:00,4128.8,0,0,1,0,1,0,0,0
8236,2026-07-21 14:37:00,4125.9,1,0,1,-1,1,0,0,0
8236,2026-07-21 14:37:00,4126.1,1,0,1,-1,1,0,0,0
8236,2026-07-21 14:37:00,4126.3,2,0,2,-2,2,0,0,0
8236,2026-07-21 14:37:00,4126.5,1,0,1,-1,1,0,0,0
8236,2026-07-21 14:37:00,4126.6,0,1,1,1,1,0,0,0
8236,2026-07-21 14:37:00,4126.9,1,0,1,-1,1,0,0,0
8236,2026-07-21 14:37:00,4127.0,0,0,1,0,1,0,0,0
8236,2026-07-21 14:37:00,4127.2,0,0,1,0,1,0,0,0
8237,2026-07-21 14:38:00,4124.6,1,0,1,-1,1,0,0,0
8237,2026-07-21 14:38:00,4124.7,1,0,1,-1,1,0,0,0
8237,2026-07-21 14:38:00,4124.9,1,0,1,-1,1,0,0,0
8237,2026-07-21 14:38:00,4125.0,0,2,2,2,1,0,0,0
8237,2026-07-21 14:38:00,4125.1,2,0,3,-2,2,0,0,0
8237,2026-07-21 14:38:00,4125.2,2,0,2,-2,1,0,0,0
8237,2026-07-21 14:38:00,4125.3,2,0,2,-2,1,0,0,0
8237,2026-07-21 14:38:00,4125.4,2,0,2,-2,1,0,0,0
8237,2026-07-21 14:38:00,4125.8,0,0,1,0,1,0,0,0
8237,2026-07-21 14:38:00,4126.0,2,0,2,-2,1,0,0,0
8237,2026-07-21 14:38:00,4126.1,2,0,2,-2,1,0,0,0
8238,2026-07-21 14:39:00,4125.0,0,0,1,0,1,0,0,0
8238,2026-07-21 14:39:00,4125.3,1,0,1,-1,1,0,0,0
8238,2026-07-21 14:39:00,4125.8,0,0,1,0,1,0,0,0
8239,2026-07-21 14:40:00,4126.4,0,0,1,0,1,0,0,0
8239,2026-07-21 14:40:00,4126.7,0,0,1,0,1,0,0,0
8239,2026-07-21 14:40:00,4126.9,1,0,1,-1,1,0,0,0
8239,2026-07-21 14:40:00,4127.0,1,0,1,-1,1,0,0,0
8240,2026-07-21 14:41:00,4125.7,1,0,1,-1,1,0,0,0
8240,2026-07-21 14:41:00,4127.2,0,0,1,0,1,0,0,0
8241,2026-07-21 14:42:00,4125.7,1,0,1,-1,1,0,0,0
8241,2026-07-21 14:42:00,4126.7,1,0,1,-1,1,0,0,0
8241,2026-07-21 14:42:00,4126.9,0,0,1,0,1,0,0,0
8242,2026-07-21 14:43:00,4127.9,1,0,1,-1,1,0,0,0
8242,2026-07-21 14:43:00,4128.0,0,0,1,0,1,0,0,0
8242,2026-07-21 14:43:00,4128.2,1,0,1,-1,1,0,0,0
8242,2026-07-21 14:43:00,4128.5,0,0,1,0,1,0,0,0
8242,2026-07-21 14:43:00,4128.8,1,0,2,-1,2,0,0,0
8242,2026-07-21 14:43:00,4129.5,0,0,1,0,1,0,0,0
8243,2026-07-21 14:44:00,4129.9,1,0,1,-1,1,0,0,0
8243,2026-07-21 14:44:00,4130.2,0,0,1,0,1,0,0,0
8244,2026-07-21 14:45:00,4129.2,1,0,1,-1,1,0,0,0
8244,2026-07-21 14:45:00,4129.4,1,0,1,-1,1,0,0,0
8244,2026-07-21 14:45:00,4129.8,0,0,1,0,1,0,0,0
8244,2026-07-21 14:45:00,4130.2,0,0,1,0,1,0,0,0
8244,2026-07-21 14:45:00,4130.3,0,1,1,1,1,0,0,0
8245,2026-07-21 14:46:00,4130.0,1,0,1,-1,1,0,0,0
8245,2026-07-21 14:46:00,4130.1,0,2,2,2,2,0,0,0
8245,2026-07-21 14:46:00,4130.4,0,0,1,0,1,0,0,0
8246,2026-07-21 14:47:00,4128.8,1,0,1,-1,1,0,0,0
8246,2026-07-21 14:47:00,4129.0,0,0,1,0,1,0,0,0
8246,2026-07-21 14:47:00,4129.1,1,0,1,-1,1,0,0,0
8246,2026-07-21 14:47:00,4129.2,0,1,1,1,1,0,0,0
8246,2026-07-21 14:47:00,4129.5,0,1,1,1,1,0,0,0
8247,2026-07-21 14:48:00,4130.1,0,0,2,0,2,0,0,0
8247,2026-07-21 14:48:00,4130.2,1,0,1,-1,1,0,0,0
8247,2026-07-21 14:48:00,4130.4,0,1,1,1,1,0,0,0
8247,2026-07-21 14:48:00,4131.8,1,0,1,-1,1,0,0,0
8247,2026-07-21 14:48:00,4132.4,2,1,3,-1,3,0,0,0
8247,2026-07-21 14:48:00,4132.5,0,0,1,0,1,0,0,0
8247,2026-07-21 14:48:00,4132.8,1,0,1,-1,1,0,0,0
8247,2026-07-21 14:48:00,4132.9,1,0,1,-1,1,0,0,0
8247,2026-07-21 14:48:00,4133.1,0,1,1,1,1,0,0,0
8248,2026-07-21 14:49:00,4131.2,1,0,1,-1,1,0,0,0
8249,2026-07-21 14:50:00,4130.5,0,0,1,0,1,0,0,0
8249,2026-07-21 14:50:00,4130.9,0,0,1,0,1,0,0,0
8249,2026-07-21 14:50:00,4132.4,0,0,1,0,1,0,0,0
8250,2026-07-21 14:51:00,4130.4,0,0,1,0,1,0,0,0
8250,2026-07-21 14:51:00,4130.9,0,0,1,0,1,0,0,0
8251,2026-07-21 14:52:00,4132.0,0,0,1,0,1,0,0,0
8251,2026-07-21 14:52:00,4132.7,0,0,1,0,1,0,0,0
8252,2026-07-21 14:53:00,4130.0,0,0,1,0,1,0,0,0
8252,2026-07-21 14:53:00,4130.1,0,0,1,0,1,0,0,0
8252,2026-07-21 14:53:00,4130.6,0,1,1,1,1,0,0,0
8253,2026-07-21 14:54:00,4130.2,0,0,1,0,1,0,0,0
8253,2026-07-21 14:54:00,4130.5,0,1,2,1,2,0,0,0
8253,2026-07-21 14:54:00,4130.6,0,0,1,0,1,0,0,0
8254,2026-07-21 14:56:00,4132.1,0,0,1,0,1,0,0,0
8254,2026-07-21 14:56:00,4132.2,1,0,2,-1,2,0,0,0
8254,2026-07-21 14:56:00,4132.3,0,1,2,1,2,0,0,0
8254,2026-07-21 14:56:00,4132.4,1,0,1,-1,1,0,0,0
8254,2026-07-21 14:56:00,4132.5,1,0,1,-1,1,0,0,0
8254,2026-07-21 14:56:00,4132.7,0,1,1,1,1,0,0,0
8255,2026-07-21 14:57:00,4131.1,1,0,1,-1,1,0,0,0
8255,2026-07-21 14:57:00,4132.1,0,0,1,0,1,0,0,0
8256,2026-07-21 14:58:00,4130.1,0,0,1,0,1,0,0,0
8257,2026-07-21 14:59:00,4130.1,1,0,1,-1,1,0,0,0
8257,2026-07-21 14:59:00,4130.2,0,0,1,0,1,0,0,0
8257,2026-07-21 14:59:00,4130.6,0,0,1,0,1,0,0,0
8258,2026-07-21 15:00:00,4131.6,0,0,1,0,1,0,0,0
8258,2026-07-21 15:00:00,4131.7,0,1,1,1,1,0,0,0
8258,2026-07-21 15:00:00,4132.3,0,0,1,0,1,0,0,0
8258,2026-07-21 15:00:00,4132.4,0,0,1,0,1,0,0,0
8259,2026-07-21 15:01:00,4131.4,0,0,1,0,1,0,0,0
8260,2026-07-21 15:02:00,4131.6,0,0,1,0,1,0,0,0
8260,2026-07-21 15:02:00,4131.8,0,0,1,0,1,0,0,0
8260,2026-07-21 15:02:00,4131.9,0,1,1,1,1,0,0,0
8261,2026-07-21 15:04:00,4131.0,0,0,1,0,1,0,0,0
8261,2026-07-21 15:04:00,4131.2,0,0,1,0,1,0,0,0
8262,2026-07-21 15:05:00,4129.9,1,0,1,-1,1,0,0,0
8263,2026-07-21 15:06:00,4128.9,1,0,1,-1,1,0,0,0
8264,2026-07-21 15:07:00,4129.7,2,0,2,-2,1,0,0,0
8264,2026-07-21 15:07:00,4129.8,1,0,1,-1,1,0,0,0
8264,2026-07-21 15:07:00,4130.2,0,0,1,0,1,0,0,0
8264,2026-07-21 15:07:00,4130.7,0,0,1,0,1,0,0,0
8265,2026-07-21 15:08:00,4129.6,0,1,1,1,1,0,0,0
8265,2026-07-21 15:08:00,4129.8,0,0,1,0,1,0,0,0
8266,2026-07-21 15:09:00,4130.0,0,0,1,0,1,0,0,0
8266,2026-07-21 15:09:00,4131.1,0,0,1,0,1,0,0,0
8266,2026-07-21 15:09:00,4131.7,0,0,1,0,1,0,0,0
8267,2026-07-21 15:10:00,4131.7,0,0,1,0,1,0,0,0
8267,2026-07-21 15:10:00,4132.1,0,1,1,1,1,0,0,0
8268,2026-07-21 15:11:00,4132.8,1,2,3,1,2,0,0,0
8268,2026-07-21 15:11:00,4135.0,0,0,1,0,1,0,0,0
8268,2026-07-21 15:11:00,4135.4,0,0,1,0,1,0,0,0
8269,2026-07-21 15:12:00,4133.4,1,0,1,-1,1,0,0,0
8269,2026-07-21 15:12:00,4133.6,0,0,1,0,1,0,0,0
8269,2026-07-21 15:12:00,4134.0,1,0,1,-1,1,0,0,0
8270,2026-07-21 15:14:00,4135.5,0,0,1,0,1,0,0,0
8271,2026-07-21 15:15:00,4135.9,0,0,1,0,1,0,0,0
8271,2026-07-21 15:15:00,4137.2,1,0,1,-1,1,0,0,0
8271,2026-07-21 15:15:00,4137.3,0,0,1,0,1,0,0,0
8271,2026-07-21 15:15:00,4137.4,0,1,1,1,1,0,0,0
8271,2026-07-21 15:15:00,4137.5,0,1,1,1,1,0,0,0
8271,2026-07-21 15:15:00,4137.8,0,1,1,1,1,0,0,0
8271,2026-07-21 15:15:00,4138.0,1,0,1,-1,1,0,0,0
8271,2026-07-21 15:15:00,4138.1,2,0,2,-2,2,0,0,0
8271,2026-07-21 15:15:00,4138.4,1,0,1,-1,1,0,0,0
8271,2026-07-21 15:15:00,4138.5,0,1,1,1,1,0,0,0
8271,2026-07-21 15:15:00,4138.6,0,3,3,3,2,0,0,0
8271,2026-07-21 15:15:00,4138.7,0,1,1,1,1,0,0,0
8272,2026-07-21 15:16:00,4137.6,1,0,1,-1,1,0,0,0
8272,2026-07-21 15:16:00,4138.2,0,1,1,1,1,0,0,0
8272,2026-07-21 15:16:00,4138.5,0,1,10,1,6,0,0,0
8273,2026-07-21 15:17:00,4138.7,0,1,1,1,1,0,0,0
8273,2026-07-21 15:17:00,4139.4,0,0,2,0,2,0,0,0
8273,2026-07-21 15:17:00,4140.0,1,0,2,-1,2,0,0,0
8273,2026-07-21 15:17:00,4140.3,0,1,1,1,1,0,0,0
8273,2026-07-21 15:17:00,4140.4,0,0,1,0,1,0,0,0
8273,2026-07-21 15:17:00,4140.5,0,1,1,1,1,0,0,0
8273,2026-07-21 15:17:00,4140.6,0,2,2,2,1,0,0,0
8273,2026-07-21 15:17:00,4140.7,0,1,1,1,1,0,0,0
8274,2026-07-21 15:18:00,4139.5,0,0,2,0,2,0,0,0
8274,2026-07-21 15:18:00,4139.6,0,0,1,0,1,0,0,0
8274,2026-07-21 15:18:00,4139.7,0,0,2,0,2,0,0,0
8274,2026-07-21 15:18:00,4139.9,0,0,1,0,1,0,0,0
8275,2026-07-21 15:19:00,4138.4,0,0,1,0,1,0,0,0
8275,2026-07-21 15:19:00,4139.2,0,0,1,0,1,0,0,0
8275,2026-07-21 15:19:00,4139.5,0,1,1,1,1,0,0,0
8275,2026-07-21 15:19:00,4139.6,0,1,1,1,1,0,0,0
8276,2026-07-21 15:20:00,4138.2,0,0,1,0,1,0,0,0
8276,2026-07-21 15:20:00,4138.3,1,0,1,-1,1,0,0,0
8276,2026-07-21 15:20:00,4138.6,1,0,1,-1,1,0,0,0
8276,2026-07-21 15:20:00,4138.7,0,0,1,0,1,0,0,0
8276,2026-07-21 15:20:00,4139.0,0,1,1,1,1,0,0,0
8276,2026-07-21 15:20:00,4140.1,0,0,1,0,1,0,0,0
8276,2026-07-21 15:20:00,4140.6,0,0,1,0,1,0,0,0
8277,2026-07-21 15:21:00,4138.4,1,0,1,-1,1,0,0,0
8277,2026-07-21 15:21:00,4139.0,1,0,1,-1,1,0,0,0
8277,2026-07-21 15:21:00,4139.1,0,0,1,0,1,0,0,0
8277,2026-07-21 15:21:00,4140.2,0,0,1,0,1,0,0,0
8277,2026-07-21 15:21:00,4140.5,1,0,1,-1,1,0,0,0
8277,2026-07-21 15:21:00,4140.8,0,1,1,1,1,0,0,0
8277,2026-07-21 15:21:00,4141.1,2,0,2,-2,2,0,0,0
8278,2026-07-21 15:22:00,4138.6,0,0,1,0,1,0,0,0
8278,2026-07-21 15:22:00,4138.7,1,0,1,-1,1,0,0,0
8278,2026-07-21 15:22:00,4139.0,0,3,4,3,2,0,0,0
8279,2026-07-21 15:23:00,4138.6,1,0,1,-1,1,0,0,0
8279,2026-07-21 15:23:00,4139.3,0,0,1,0,1,0,0,0
8280,2026-07-21 15:24:00,4138.8,2,0,2,-2,2,0,0,0
8280,2026-07-21 15:24:00,4139.8,1,0,1,-1,1,0,0,0
8280,2026-07-21 15:24:00,4140.0,0,0,1,0,1,0,0,0
8281,2026-07-21 15:25:00,4139.4,2,0,2,-2,1,0,0,0
8281,2026-07-21 15:25:00,4139.7,0,0,1,0,1,0,0,0
8281,2026-07-21 15:25:00,4140.5,1,0,1,-1,1,0,0,0
8282,2026-07-21 15:26:00,4138.5,0,3,3,3,2,0,0,0
8282,2026-07-21 15:26:00,4138.6,0,2,2,2,1,0,0,0
8283,2026-07-21 15:27:00,4139.0,1,0,1,-1,1,0,0,0
8283,2026-07-21 15:27:00,4139.3,1,0,1,-1,1,0,0,0
8284,2026-07-21 15:28:00,4140.0,0,0,1,0,1,0,0,0
8284,2026-07-21 15:28:00,4140.1,0,0,1,0,1,0,0,0
8285,2026-07-21 15:29:00,4139.4,0,0,1,0,1,0,0,0
8285,2026-07-21 15:29:00,4139.5,0,0,1,0,1,0,0,0
8285,2026-07-21 15:29:00,4139.6,1,0,1,-1,1,0,0,0
8286,2026-07-21 15:30:00,4138.5,0,0,1,0,1,0,0,0
8286,2026-07-21 15:30:00,4138.8,0,1,1,1,1,0,0,0
8286,2026-07-21 15:30:00,4139.2,0,0,1,0,1,0,0,0
8287,2026-07-21 15:31:00,4140.7,0,0,1,0,1,0,0,0
8287,2026-07-21 15:31:00,4141.3,0,1,1,1,1,0,0,0
8288,2026-07-21 15:32:00,4140.7,0,0,1,0,1,0,0,0
8288,2026-07-21 15:32:00,4142.1,2,0,2,-2,2,0,0,0
8288,2026-07-21 15:32:00,4142.4,1,0,1,-1,1,0,0,0
8288,2026-07-21 15:32:00,4142.5,0,2,2,2,2,0,0,0
8288,2026-07-21 15:32:00,4142.7,0,1,1,1,1,0,0,0
8288,2026-07-21 15:32:00,4143.0,1,0,2,-1,2,0,0,0
8288,2026-07-21 15:32:00,4143.3,0,1,1,1,1,0,0,0
8288,2026-07-21 15:32:00,4143.4,0,1,1,1,1,0,0,0
8288,2026-07-21 15:32:00,4143.7,0,0,1,0,1,0,0,0
8289,2026-07-21 15:33:00,4139.8,1,0,2,-1,2,0,0,0
8289,2026-07-21 15:33:00,4140.2,1,0,1,-1,1,0,0,0
8289,2026-07-21 15:33:00,4143.2,0,0,1,0,1,0,0,0
8289,2026-07-21 15:33:00,4143.7,0,0,1,0,1,0,0,0
8289,2026-07-21 15:33:00,4144.9,1,0,1,-1,1,0,0,0
8290,2026-07-21 15:34:00,4140.1,1,0,1,-1,1,0,0,0
8290,2026-07-21 15:34:00,4140.4,0,0,1,0,1,0,0,0
8290,2026-07-21 15:34:00,4142.4,0,0,1,0,1,0,0,0
8291,2026-07-21 15:35:00,4142.5,0,0,1,0,1,0,0,0
8292,2026-07-21 15:36:00,4141.5,1,0,1,-1,1,0,0,0
8292,2026-07-21 15:36:00,4142.5,0,0,1,0,1,0,0,0
8293,2026-07-21 15:37:00,4144.1,0,4,4,4,1,0,0,0
8293,2026-07-21 15:37:00,4144.7,0,0,1,0,1,0,0,0
8294,2026-07-21 15:38:00,4143.8,0,0,1,0,1,0,0,0
8295,2026-07-21 15:39:00,4142.2,0,0,1,0,1,0,0,0
8296,2026-07-21 15:40:00,4141.4,0,1,1,1,1,0,0,0
8296,2026-07-21 15:40:00,4141.5,0,1,1,1,1,0,0,0
8296,2026-07-21 15:40:00,4142.0,0,0,1,0,1,0,0,0
8297,2026-07-21 15:41:00,4139.8,1,0,1,-1,1,0,0,0
8297,2026-07-21 15:41:00,4141.0,0,0,1,0,1,0,0,0
8297,2026-07-21 15:41:00,4141.4,1,0,1,-1,1,0,0,0
8297,2026-07-21 15:41:00,4141.5,1,0,1,-1,1,0,0,0
8297,2026-07-21 15:41:00,4142.0,0,0,3,0,3,0,0,0
8298,2026-07-21 15:42:00,4140.1,1,0,1,-1,1,0,0,0
8299,2026-07-21 15:44:00,4137.6,1,0,1,-1,1,0,0,0
8299,2026-07-21 15:44:00,4138.1,0,0,1,0,1,0,0,0
8299,2026-07-21 15:44:00,4138.3,0,0,1,0,1,0,0,0
8299,2026-07-21 15:44:00,4139.2,0,0,1,0,1,0,0,0
8299,2026-07-21 15:44:00,4140.3,0,1,1,1,1,0,0,0
8300,2026-07-21 15:45:00,4136.8,1,0,1,-1,1,0,0,0
8300,2026-07-21 15:45:00,4137.0,0,0,2,0,2,0,0,0
8300,2026-07-21 15:45:00,4137.6,0,0,1,0,1,0,0,0
8301,2026-07-21 15:47:00,4136.9,0,0,1,0,1,0,0,0
8302,2026-07-21 15:49:00,4134.4,0,0,1,0,1,0,0,0
8302,2026-07-21 15:49:00,4134.9,0,1,1,1,1,0,0,0
8302,2026-07-21 15:49:00,4135.1,0,0,1,0,1,0,0,0
8302,2026-07-21 15:49:00,4135.7,1,0,1,-1,1,0,0,0
8302,2026-07-21 15:49:00,4135.9,0,0,1,0,1,0,0,0
8302,2026-07-21 15:49:00,4136.0,0,0,1,0,1,0,0,0
8302,2026-07-21 15:49:00,4136.5,0,0,1,0,1,0,0,0
8302,2026-07-21 15:49:00,4136.6,0,0,1,0,1,0,0,0
8302,2026-07-21 15:49:00,4136.8,0,1,1,1,1,0,0,0
8303,2026-07-21 15:50:00,4137.2,1,0,3,-1,3,0,0,0
8304,2026-07-21 15:51:00,4137.1,0,0,1,0,1,0,0,0
8305,2026-07-21 15:52:00,4137.4,0,1,1,1,1,0,0,0
8305,2026-07-21 15:52:00,4138.4,1,0,1,-1,1,0,0,0
8305,2026-07-21 15:52:00,4138.8,1,0,1,-1,1,0,0,0
8305,2026-07-21 15:52:00,4138.9,1,1,3,0,3,0,0,0
8305,2026-07-21 15:52:00,4139.2,0,1,1,1,1,0,0,0
8305,2026-07-21 15:52:00,4139.3,0,0,1,0,1,0,0,0
8305,2026-07-21 15:52:00,4139.4,1,1,2,0,2,0,0,0
8305,2026-07-21 15:52:00,4139.8,0,0,1,0,1,0,0,0
8305,2026-07-21 15:52:00,4140.0,0,1,1,1,1,0,0,0
8306,2026-07-21 15:53:00,4139.6,2,0,2,-2,1,0,0,0
8307,2026-07-21 15:54:00,4138.6,1,0,1,-1,1,0,0,0
8308,2026-07-21 15:55:00,4137.8,0,1,1,1,1,0,0,0
8308,2026-07-21 15:55:00,4138.7,0,0,1,0,1,0,0,0
8309,2026-07-21 15:56:00,4137.9,0,0,2,0,2,0,0,0
8309,2026-07-21 15:56:00,4138.1,0,1,1,1,1,0,0,0
8310,2026-07-21 15:57:00,4137.6,0,0,1,0,1,0,0,0
8311,2026-07-21 15:58:00,4135.8,0,0,1,0,1,0,0,0
8312,2026-07-21 16:00:00,4137.3,0,1,1,1,1,0,0,0
8312,2026-07-21 16:00:00,4137.6,0,0,1,0,1,0,0,0
8312,2026-07-21 16:00:00,4137.9,1,0,1,-1,1,0,0,0
8313,2026-07-21 16:01:00,4137.6,0,0,1,0,1,0,0,0
8313,2026-07-21 16:01:00,4137.7,0,0,1,0,1,0,0,0
8314,2026-07-21 16:03:00,4137.3,0,0,1,0,1,0,0,0
8315,2026-07-21 16:04:00,4139.1,0,0,1,0,1,0,0,0
8315,2026-07-21 16:04:00,4139.2,1,0,2,-1,2,0,0,0
8316,2026-07-21 16:05:00,4138.9,0,0,1,0,1,0,0,0
8316,2026-07-21 16:05:00,4139.4,1,0,1,-1,1,0,0,0
8316,2026-07-21 16:05:00,4140.1,0,0,3,0,1,0,0,0
8317,2026-07-21 16:06:00,4139.7,0,1,1,1,1,0,0,0
8318,2026-07-21 16:09:00,4139.4,1,0,1,-1,1,0,0,0
8318,2026-07-21 16:09:00,4139.5,0,0,1,0,1,0,0,0
8319,2026-07-21 16:10:00,4138.4,1,0,1,-1,1,0,0,0
8319,2026-07-21 16:10:00,4138.9,0,0,2,0,2,0,0,0
8319,2026-07-21 16:10:00,4140.1,0,1,1,1,1,0,0,0
8320,2026-07-21 16:11:00,4138.7,0,0,1,0,1,0,0,0
8320,2026-07-21 16:11:00,4139.1,0,1,1,1,1,0,0,0
8321,2026-07-21 16:13:00,4139.8,0,0,1,0,1,0,0,0
8321,2026-07-21 16:13:00,4140.7,1,0,1,-1,1,0,0,0
8321,2026-07-21 16:13:00,4141.0,0,0,1,0,1,0,0,0
8322,2026-07-21 16:14:00,4140.4,0,0,1,0,1,0,0,0
